UW Year,Loss Date,Reported Date,Last Trans Date,Paid Loss,Outstanding Reserve,Incurred Loss,Status
2013,4/8/2014,9/8/2014,12/2/2015,919,0,919,Closed
2013,23/05/2014,14/08/2014,2/10/2014,134.57,0,134.57,Closed
2013,8/8/2014,8/8/2014,12/2/2015,919,0,919,Closed
2013,15/08/2014,18/08/2014,19/02/2015,1446.16,0,1446.16,Closed
2013,26/06/2014,20/08/2014,,0,0,0,Closed
2013,12/5/2014,22/08/2014,8/9/2014,995.7,0,995.7,Closed
2013,24/08/2014,24/08/2014,12/2/2015,1065.52,0,1065.52,Closed
2013,9/1/2014,25/08/2014,13/02/2015,2486.72,0,2486.72,Closed
2013,23/05/2014,27/08/2014,9/10/2014,318.53,0,318.53,Closed
2013,8/4/2014,27/08/2014,24/09/2014,345.5,0,345.5,Closed
2013,27/07/2014,1/9/2014,,0,0,0,Closed
2013,2/8/2014,3/9/2014,17/10/2014,1372.72,0,1372.72,Closed
2013,29/07/2014,29/07/2014,18/03/2015,919,0,919,Closed
2013,2/9/2014,2/9/2014,10/7/2015,919,0,919,Closed
2013,10/3/2014,8/9/2014,30/09/2014,429.48,0,429.48,Closed
2013,20/07/2014,9/9/2014,13/01/2015,1957.64,0,1957.64,Closed
2013,12/9/2014,15/09/2014,16/03/2015,300,0,300,Closed
2013,1/9/2014,19/09/2014,19/09/2014,147.91,0,147.91,Closed
2013,18/06/2014,19/09/2014,24/09/2014,870,0,870,Closed
2013,22/06/2014,22/09/2014,3/11/2014,685.35,0,685.35,Closed
2013,9/9/2014,22/09/2014,31/10/2014,1443.56,0,1443.56,Closed
2013,7/8/2014,24/09/2014,,0,0,0,Closed
2013,18/07/2014,24/09/2014,8/10/2014,1364.66,0,1364.66,Closed
2013,18/07/2014,24/09/2014,8/10/2014,705,0,705,Closed
2013,22/08/2014,26/09/2014,16/10/2014,191.1,0,191.1,Closed
2013,22/09/2014,25/09/2014,4/2/2015,916,0,916,Closed
2013,23/09/2014,6/10/2014,27/10/2014,550,0,550,Closed
2013,22/10/2014,23/10/2014,30/12/2014,137,0,137,Closed
2013,25/09/2014,23/10/2014,13/11/2014,1729.58,0,1729.58,Closed
2013,28/10/2014,28/10/2014,11/3/2015,3472.25,0,3472.25,Closed
2013,26/07/2014,3/11/2014,28/11/2014,412.39,0,412.39,Closed
2013,25/09/2014,3/11/2014,28/11/2014,3492.3,0,3492.3,Closed
2013,5/10/2014,3/11/2014,19/02/2015,951,0,951,Closed
2013,12/11/2013,6/11/2014,2/10/2015,1936.2,0,1936.2,Closed
2013,17/05/2014,5/11/2014,2/10/2015,982.54,0,982.54,Closed
2013,12/11/2013,20/11/2013,25/03/2014,904.28,0,904.28,Closed
2013,16/10/2014,18/11/2014,,0,0,0,Closed
2013,1/11/2014,20/11/2014,16/01/2015,1187,0,1187,Closed
2013,30/07/2014,30/07/2014,30/03/2015,300,0,300,Closed
2013,21/07/2014,21/11/2014,17/12/2014,151.14,0,151.14,Closed
2013,17/09/2014,21/11/2014,17/12/2014,651.85,0,651.85,Closed
2013,18/01/2014,3/12/2014,23/12/2014,932.53,0,932.53,Closed
2013,25/10/2014,26/11/2014,,0,0,0,Closed
2013,19/10/2014,5/12/2014,29/12/2014,166.45,0,166.45,Closed
2013,30/06/2014,23/12/2014,,0,0,0,Closed
2013,18/10/2014,18/12/2014,13/02/2015,275.83,0,275.83,Closed
2013,22/06/2014,30/12/2014,9/1/2015,573.5,0,573.5,Closed
2013,28/03/2014,6/1/2015,28/01/2015,1350,0,1350,Closed
2013,19/07/2014,29/01/2015,11/2/2015,196.04,0,196.04,Closed
2013,25/11/2013,4/12/2013,30/12/2013,70.92,0,70.92,Closed
2013,1/6/2014,13/02/2015,3/3/2015,1040.8,0,1040.8,Closed
2013,12/10/2014,3/3/2015,9/11/2015,3811.16,0,3811.16,Closed
2013,11/7/2014,10/3/2015,16/03/2015,787,0,787,Closed
2013,27/01/2014,24/03/2015,13/04/2015,131,0,131,Closed
2013,4/7/2014,1/5/2015,11/5/2015,373.25,0,373.25,Closed
2013,14/05/2014,12/5/2015,,0,0,0,Closed
2013,8/12/2013,23/12/2013,3/2/2014,124,0,124,Closed
2013,6/12/2013,24/12/2013,10/2/2014,619,0,619,Closed
2013,30/01/2014,8/7/2015,10/7/2015,913.22,0,913.22,Closed
2013,26/12/2013,28/12/2013,21/08/2014,2036.66,0,2036.66,Closed
2013,30/12/2013,31/12/2013,28/02/2014,300,0,300,Closed
2013,29/12/2013,2/1/2014,17/03/2014,5600.71,0,5600.71,Closed
2013,31/12/2013,2/1/2014,16/06/2014,919,0,919,Closed
2013,17/12/2013,13/01/2014,3/3/2014,5472.93,0,5472.93,Closed
2013,19/01/2014,21/01/2014,14/03/2014,1540.48,0,1540.48,Closed
2013,25/01/2014,28/01/2014,13/06/2014,2998.27,0,2998.27,Closed
2013,22/12/2013,29/01/2014,3/3/2014,110,0,110,Closed
2013,29/01/2014,30/01/2014,20/06/2014,7369.04,0,7369.04,Closed
2013,6/1/2014,4/2/2014,16/09/2014,179,0,179,Closed
2013,30/10/2014,25/01/2016,7/3/2016,569.25,0,569.25,Closed
2013,7/2/2014,10/2/2014,18/06/2014,2090.39,0,2090.39,Closed
2013,8/2/2014,12/2/2014,20/11/2014,330,0,330,Closed
2013,12/2/2014,12/2/2014,11/6/2014,963.05,0,963.05,Closed
2013,14/02/2014,17/02/2014,27/08/2014,137,0,137,Closed
2013,18/02/2014,18/02/2014,31/03/2014,137,0,137,Closed
2013,18/02/2014,18/02/2014,,0,0,0,Closed
2013,18/02/2014,18/02/2014,,0,0,0,Closed
2013,9/1/2014,21/02/2014,24/03/2014,252.91,0,252.91,Closed
2013,5/11/2013,22/02/2014,30/04/2014,6900,0,6900,Closed
2013,23/02/2014,24/02/2014,23/04/2014,701.49,0,701.49,Closed
2013,30/01/2014,25/02/2014,10/3/2014,114.68,0,114.68,Closed
2013,16/02/2014,28/02/2014,,0,0,0,Closed
2013,17/01/2014,28/02/2014,,0,0,0,Closed
2013,3/3/2014,3/3/2014,30/04/2014,298,0,298,Closed
2013,11/2/2014,4/3/2014,18/03/2014,249.98,0,249.98,Closed
2013,21/02/2014,12/3/2014,24/03/2014,385.44,0,385.44,Closed
2013,12/3/2014,14/03/2014,29/07/2014,300,0,300,Closed
2013,8/12/2013,18/03/2014,3/4/2014,216.31,0,216.31,Closed
2013,16/01/2014,18/03/2014,1/4/2014,489.15,0,489.15,Closed
2013,17/03/2014,18/03/2014,17/04/2014,91,0,91,Closed
2013,10/3/2014,20/03/2014,28/04/2014,1251.77,0,1251.77,Closed
2013,3/11/2013,28/03/2014,14/04/2014,400.29,0,400.29,Closed
2013,26/12/2013,28/03/2014,23/04/2014,250.93,0,250.93,Closed
2013,27/03/2014,31/03/2014,20/06/2014,919,0,919,Closed
2013,24/01/2014,1/4/2014,25/08/2014,2260.76,0,2260.76,Closed
2013,5/4/2014,7/4/2014,18/07/2014,137,0,137,Closed
2013,30/01/2014,7/4/2014,17/04/2014,163.36,0,163.36,Closed
2013,5/4/2014,7/4/2014,15/09/2014,1431.48,0,1431.48,Closed
2013,26/03/2014,11/4/2014,,0,0,0,Closed
2013,26/03/2014,11/4/2014,30/04/2014,574.06,0,574.06,Closed
2013,12/4/2014,14/04/2014,27/06/2014,137,0,137,Closed
2013,27/03/2014,15/04/2014,,0,0,0,Closed
2013,27/03/2014,15/04/2014,6/6/2014,2245.62,0,2245.62,Closed
2013,27/03/2014,15/04/2014,,0,0,0,Closed
2013,12/1/2014,15/04/2014,24/06/2014,552.78,0,552.78,Closed
2013,13/04/2014,16/04/2014,31/07/2014,500.21,0,500.21,Closed
2013,23/03/2014,28/04/2014,7/5/2014,78.53,0,78.53,Closed
2013,23/03/2014,28/04/2014,17/07/2014,788.46,0,788.46,Closed
2013,10/4/2014,28/04/2014,16/06/2014,96,0,96,Closed
2013,7/4/2014,6/5/2014,20/05/2014,164.32,0,164.32,Closed
2013,20/04/2014,6/5/2014,17/06/2014,841.42,0,841.42,Closed
2013,23/01/2014,9/5/2014,26/05/2014,537.47,0,537.47,Closed
2013,14/10/2014,19/09/2017,,0,0,0,Closed
2013,18/07/2014,20/09/2017,,0,0,0,Closed
2013,17/04/2014,16/05/2014,,0,0,0,Closed
2013,22/12/2013,28/05/2014,24/09/2014,150.87,0,150.87,Closed
2013,26/05/2014,28/05/2014,17/09/2014,137,0,137,Closed
2013,9/1/2014,28/05/2014,24/07/2014,50,0,50,Closed
2013,28/05/2014,31/05/2014,30/07/2014,3949.3,0,3949.3,Closed
2013,29/05/2014,3/6/2014,27/08/2014,919,0,919,Closed
2013,5/2/2014,3/6/2014,12/6/2014,262.33,0,262.33,Closed
2013,29/05/2014,4/6/2014,,0,0,0,Closed
2013,31/05/2014,1/6/2014,12/2/2015,2345.42,0,2345.42,Closed
2013,18/04/2014,4/6/2014,8/7/2014,383.74,0,383.74,Closed
2013,10/1/2014,4/6/2014,10/7/2014,572.05,0,572.05,Closed
2012,11/11/2012,28/11/2012,13/12/2012,355,0,355,Closed
2012,26/11/2012,3/12/2012,11/12/2012,136.18,0,136.18,Closed
2012,28/11/2012,14/12/2012,7/1/2013,733.63,0,733.63,Closed
2012,21/11/2012,21/12/2012,22/01/2013,500.61,0,500.61,Closed
2012,21/11/2012,21/12/2012,22/01/2013,553.24,0,553.24,Closed
2012,26/12/2012,28/12/2012,12/3/2013,269.88,0,269.88,Closed
2012,15/12/2012,29/12/2012,4/2/2013,2959.53,0,2959.53,Closed
2012,8/1/2013,9/1/2013,18/03/2013,269.88,0,269.88,Closed
2012,8/12/2012,7/1/2013,15/01/2013,250,0,250,Closed
2012,5/1/2013,8/1/2013,14/05/2013,682.2,0,682.2,Closed
2012,30/12/2012,9/1/2013,14/03/2013,26834.27,0,26834.27,Closed
2012,9/12/2012,16/01/2013,3/3/2013,695.45,0,695.45,Closed
2012,20/01/2013,20/01/2013,14/05/2013,269.88,0,269.88,Closed
2012,2/12/2012,21/01/2013,,0,0,0,Closed
2012,22/01/2013,22/01/2013,24/06/2013,1390.43,0,1390.43,Closed
2012,24/01/2013,24/01/2013,8/5/2013,269.88,0,269.88,Closed
2012,27/01/2013,31/01/2013,9/2/2013,126.7,0,126.7,Closed
2012,19/01/2013,1/2/2013,17/02/2013,417.35,0,417.35,Closed
2012,20/01/2013,6/2/2013,24/02/2013,388.01,0,388.01,Closed
2012,10/2/2013,10/2/2013,14/05/2013,2076.37,0,2076.37,Closed
2012,28/01/2013,11/2/2013,17/02/2013,272.67,0,272.67,Closed
2012,16/12/2012,11/2/2013,18/02/2013,255.78,0,255.78,Closed
2012,29/01/2013,6/2/2013,,0,0,0,Closed
2012,8/1/2013,15/02/2013,23/02/2013,430.15,0,430.15,Closed
2012,17/01/2013,22/02/2013,4/3/2013,67.23,0,67.23,Closed
2012,15/02/2013,22/02/2013,29/04/2013,454.54,0,454.54,Closed
2012,10/2/2013,25/02/2013,9/4/2013,405.91,0,405.91,Closed
2012,30/11/2012,6/3/2013,17/04/2013,1310.07,0,1310.07,Closed
2012,28/11/2012,8/3/2013,19/03/2013,127.7,0,127.7,Closed
2012,11/3/2013,11/3/2013,13/07/2013,269.88,0,269.88,Closed
2012,14/03/2013,14/03/2013,12/7/2013,2787.19,0,2787.19,Closed
2012,3/3/2013,19/03/2013,28/03/2013,45,0,45,Closed
2012,3/3/2013,19/03/2013,23/04/2013,150,0,150,Closed
2012,27/02/2013,19/03/2013,17/04/2013,299,0,299,Closed
2012,3/3/2013,20/03/2013,1/4/2013,150,0,150,Closed
2012,24/03/2013,24/03/2013,19/04/2013,2729.84,0,2729.84,Closed
2012,26/03/2013,27/03/2013,9/8/2013,942.5,0,942.5,Closed
2012,1/4/2013,1/4/2013,23/08/2013,5581.3,0,5581.3,Closed
2012,1/4/2013,1/4/2013,28/09/2013,269.88,0,269.88,Closed
2012,26/03/2013,4/4/2013,25/04/2013,143.88,0,143.88,Closed
2012,6/4/2013,6/4/2013,16/08/2013,269.88,0,269.88,Closed
2012,7/4/2013,7/4/2013,12/12/2013,269.88,0,269.88,Closed
2012,14/02/2013,16/04/2013,7/5/2013,250.89,0,250.89,Closed
2012,20/03/2013,22/04/2013,9/5/2013,261.84,0,261.84,Closed
2012,3/5/2013,4/5/2013,5/11/2013,1831.45,0,1831.45,Closed
2012,8/4/2013,6/5/2013,27/05/2013,999.9,0,999.9,Closed
2012,20/04/2013,13/05/2013,23/07/2013,933,0,933,Closed
2012,3/5/2013,21/05/2013,12/6/2013,1202.6,0,1202.6,Closed
2012,20/05/2013,21/05/2013,6/10/2013,269.88,0,269.88,Closed
2012,5/5/2013,20/05/2013,14/06/2013,576.36,0,576.36,Closed
2012,10/4/2013,21/05/2013,5/6/2013,238.74,0,238.74,Closed
2012,7/12/2012,22/05/2013,19/06/2013,393.98,0,393.98,Closed
2012,13/01/2013,24/05/2013,19/06/2013,244.3,0,244.3,Closed
2012,15/05/2013,24/05/2013,28/08/2013,92.63,0,92.63,Closed
2012,25/05/2013,25/05/2013,24/06/2013,1661.23,0,1661.23,Closed
2012,19/02/2013,28/05/2013,15/07/2013,1280.58,0,1280.58,Closed
2012,29/05/2013,30/05/2013,16/09/2014,425.98,0,425.98,Closed
2012,28/02/2013,4/6/2013,,0,0,0,Closed
2012,19/05/2013,3/6/2013,24/06/2013,136.51,0,136.51,Closed
2012,15/05/2013,7/6/2013,25/06/2013,458.54,0,458.54,Closed
2012,24/04/2013,7/6/2013,24/06/2013,149,0,149,Closed
2012,16/06/2013,16/06/2013,18/09/2013,942.5,0,942.5,Closed
2012,15/06/2013,17/06/2013,6/11/2013,11439.41,0,11439.41,Closed
2012,15/06/2013,19/06/2013,12/10/2013,942.5,0,942.5,Closed
2012,17/06/2013,17/06/2013,24/01/2014,13738.35,0,13738.35,Closed
2012,10/5/2013,18/06/2013,14/07/2013,2163.35,0,2163.35,Closed
2012,31/03/2013,19/06/2013,16/07/2013,895.7,0,895.7,Closed
2012,10/6/2013,24/06/2013,4/8/2013,1733.51,0,1733.51,Closed
2012,13/06/2013,25/06/2013,16/07/2013,185.46,0,185.46,Closed
2012,28/06/2013,28/06/2013,26/02/2014,1096.6,0,1096.6,Closed
2012,8/7/2013,8/7/2013,16/09/2013,269.88,0,269.88,Closed
2012,24/01/2013,1/7/2013,20/07/2013,428.6,0,428.6,Closed
2012,19/05/2013,4/7/2013,24/07/2013,729,0,729,Closed
2012,4/7/2013,11/7/2013,11/9/2013,1573.46,0,1573.46,Closed
2012,1/6/2013,12/7/2013,,0,0,0,Closed
2012,12/4/2013,18/07/2013,5/8/2013,339.22,0,339.22,Closed
2012,6/7/2013,18/07/2013,,0,0,0,Closed
2012,17/05/2013,19/07/2013,3/8/2013,237.94,0,237.94,Closed
2012,14/06/2013,22/07/2013,14/08/2013,499.5,0,499.5,Closed
2012,3/7/2013,22/07/2013,5/8/2013,195.42,0,195.42,Closed
2012,21/06/2013,25/07/2013,29/08/2013,61.16,0,61.16,Closed
2012,9/6/2013,25/07/2013,7/8/2013,643.47,0,643.47,Closed
2012,1/6/2013,29/07/2013,9/8/2013,608.63,0,608.63,Closed
2012,9/2/2013,30/07/2013,8/8/2013,329,0,329,Closed
2012,21/06/2013,31/07/2013,11/8/2013,599.96,0,599.96,Closed
2012,2/8/2013,4/8/2013,14/11/2013,269.88,0,269.88,Closed
2012,7/5/2013,2/8/2013,19/08/2013,854.55,0,854.55,Closed
2012,5/8/2013,5/8/2013,23/10/2013,269.88,0,269.88,Closed
2012,6/7/2013,2/8/2013,14/08/2013,608,0,608,Closed
2012,22/06/2013,2/8/2013,13/08/2013,1032.17,0,1032.17,Closed
2012,30/06/2013,6/8/2013,14/08/2013,294.25,0,294.25,Closed
2012,10/7/2013,7/8/2013,25/08/2013,289.67,0,289.67,Closed
2012,10/7/2013,12/8/2013,17/08/2013,143.8,0,143.8,Closed
2012,18/07/2013,13/08/2013,18/08/2013,61.31,0,61.31,Closed
2012,21/01/2013,19/08/2013,19/12/2013,269.88,0,269.88,Closed
2012,25/07/2013,15/08/2013,26/08/2013,460.48,0,460.48,Closed
2012,12/12/2012,20/08/2013,27/08/2013,1549,0,1549,Closed
2012,5/3/2013,23/08/2013,14/09/2013,500,0,500,Closed
2012,23/07/2013,24/08/2013,29/08/2013,1522.77,0,1522.77,Closed
2012,12/7/2013,22/08/2013,29/08/2013,117.75,0,117.75,Closed
2012,20/06/2013,26/08/2013,7/9/2013,2098.8,0,2098.8,Closed
2012,2/7/2013,29/08/2013,3/9/2013,835.8,0,835.8,Closed
2012,7/7/2013,28/08/2013,6/9/2013,715,0,715,Closed
2012,2/8/2013,29/08/2013,6/9/2013,724.16,0,724.16,Closed
2012,31/08/2013,6/9/2013,16/09/2013,243.31,0,243.31,Closed
2012,29/09/2013,29/09/2013,27/12/2013,3415.54,0,3415.54,Closed
2012,12/6/2013,20/09/2013,16/10/2013,119.95,0,119.95,Closed
2012,8/1/2013,23/09/2013,20/10/2013,237.07,0,237.07,Closed
2012,25/10/2013,28/10/2013,5/2/2014,300,0,300,Closed
2012,26/08/2013,19/10/2013,7/11/2013,1093,0,1093,Closed
2012,26/10/2013,29/10/2013,8/2/2014,3088.32,0,3088.32,Closed
2012,30/10/2013,6/11/2013,23/04/2014,919,0,919,Closed
2012,18/09/2013,28/10/2013,,0,0,0,Closed
2012,29/09/2013,30/10/2013,15/11/2013,5039.55,0,5039.55,Closed
2012,25/08/2013,30/10/2013,13/11/2013,871.24,0,871.24,Closed
2012,2/9/2013,23/09/2013,14/10/2013,126.71,0,126.71,Closed
2012,2/10/2013,6/11/2013,15/11/2013,299.43,0,299.43,Closed
2012,30/06/2013,6/11/2013,2/12/2013,450.49,0,450.49,Closed
2012,9/6/2013,11/11/2013,9/12/2013,702.43,0,702.43,Closed
2012,23/09/2013,11/11/2013,15/11/2013,449,0,449,Closed
2012,16/10/2013,12/11/2013,9/12/2013,151.21,0,151.21,Closed
2012,2/8/2013,14/11/2013,27/03/2014,5740,0,5740,Closed
2012,1/10/2013,15/11/2013,20/12/2013,499,0,499,Closed
2012,17/10/2013,25/11/2013,16/12/2013,288,0,288,Closed
2012,14/06/2013,26/11/2013,26/12/2013,1078.78,0,1078.78,Closed
2012,2/1/2013,26/11/2013,23/01/2014,157.14,0,157.14,Closed
2012,13/12/2012,26/11/2013,23/01/2014,114.88,0,114.88,Closed
2012,29/07/2013,4/12/2013,30/04/2014,2192,0,2192,Closed
2012,5/8/2013,7/12/2013,9/1/2014,1109,0,1109,Closed
2012,9/10/2013,17/12/2013,21/01/2014,249,0,249,Closed
2012,11/8/2013,12/5/2015,10/7/2015,2194.86,0,2194.86,Closed
2012,11/8/2013,12/5/2015,,0,0,0,Closed
2012,15/10/2013,19/12/2013,28/01/2014,270.7,0,270.7,Closed
2012,1/5/2013,31/12/2013,5/6/2014,179,0,179,Closed
2012,1/8/2013,31/12/2013,11/6/2014,488,0,488,Closed
2012,12/7/2012,15/01/2014,,0,0,0,Closed
2012,8/10/2013,27/01/2014,5/3/2014,704.11,0,704.11,Closed
2012,3/10/2013,4/2/2014,29/05/2014,458.49,0,458.49,Closed
2012,17/10/2013,25/02/2014,2/4/2014,1740.74,0,1740.74,Closed
2012,17/10/2013,25/02/2014,2/4/2014,751.15,0,751.15,Closed
2012,17/10/2013,26/02/2014,10/3/2014,45,0,45,Closed
2012,25/08/2013,10/10/2013,28/11/2013,2113.99,0,2113.99,Closed
2012,10/8/2013,24/10/2013,7/11/2013,220.91,0,220.91,Closed
2011,20/11/2011,21/11/2011,13/03/2012,260,0,260,Closed
2011,19/11/2011,22/11/2011,13/02/2012,260,0,260,Closed
2011,10/11/2011,28/11/2011,18/12/2011,999,0,999,Closed
2011,5/11/2011,29/11/2011,5/1/2012,2738.21,0,2738.21,Closed
2011,9/12/2011,12/12/2011,27/01/2012,2941.5,0,2941.5,Closed
2011,18/11/2011,13/12/2011,14/03/2012,8471.73,0,8471.73,Closed
2011,25/12/2011,26/12/2011,3/4/2012,260,0,260,Closed
2011,27/12/2011,28/12/2011,3/4/2012,260,0,260,Closed
2011,3/11/2011,3/1/2012,12/1/2012,393.07,0,393.07,Closed
2011,5/11/2011,3/1/2012,3/1/2012,215.39,0,215.39,Closed
2011,18/12/2011,3/1/2012,3/1/2012,1056.39,0,1056.39,Closed
2011,20/12/2011,3/1/2012,4/1/2012,1237.52,0,1237.52,Closed
2011,1/1/2012,6/1/2012,9/1/2012,687.85,0,687.85,Closed
2011,8/12/2011,5/1/2012,9/1/2012,130.94,0,130.94,Closed
2011,9/1/2012,9/1/2012,29/09/2012,20798.82,0,20798.82,Closed
2011,5/12/2011,10/1/2012,16/01/2012,841.92,0,841.92,Closed
2011,5/12/2011,10/1/2012,15/01/2012,106.46,0,106.46,Closed
2011,12/1/2012,12/1/2012,24/02/2012,1001.6,0,1001.6,Closed
2011,8/11/2011,16/01/2012,26/01/2012,422.65,0,422.65,Closed
2011,21/11/2011,20/01/2012,28/01/2012,292.49,0,292.49,Closed
2011,26/12/2011,24/01/2012,27/01/2012,100.69,0,100.69,Closed
2011,30/01/2012,30/01/2012,24/02/2012,456.44,0,456.44,Closed
2011,4/1/2012,1/2/2012,5/2/2012,929,0,929,Closed
2011,10/1/2012,3/2/2012,9/2/2012,3509.84,0,3509.84,Closed
2011,7/2/2012,7/2/2012,23/05/2012,260,0,260,Closed
2011,5/2/2012,14/02/2012,17/02/2012,206,0,206,Closed
2011,14/02/2012,15/02/2012,18/06/2012,908,0,908,Closed
2011,13/02/2012,17/02/2012,29/04/2012,908,0,908,Closed
2011,23/01/2012,17/02/2012,10/4/2012,1780,0,1780,Closed
2011,10/2/2012,21/02/2012,28/02/2012,657,0,657,Closed
2011,18/12/2011,17/02/2012,,0,0,0,Closed
2011,6/2/2012,22/02/2012,12/3/2012,625.5,0,625.5,Closed
2011,14/12/2011,23/02/2012,5/3/2012,494.5,0,494.5,Closed
2011,27/02/2012,28/02/2012,9/7/2014,422603.4,0,422603.4,Closed
2011,31/01/2012,27/02/2012,29/02/2012,194.5,0,194.5,Closed
2011,29/12/2011,27/02/2012,29/03/2012,1826.97,0,1826.97,Closed
2011,17/01/2012,23/02/2012,5/3/2012,200.36,0,200.36,Closed
2011,5/3/2012,7/3/2012,12/3/2012,53.43,0,53.43,Closed
2011,23/03/2012,23/03/2012,2/8/2012,1086.23,0,1086.23,Closed
2011,14/03/2012,23/03/2012,28/03/2012,356.05,0,356.05,Closed
2011,12/2/2012,28/03/2012,2/4/2012,743.16,0,743.16,Closed
2011,3/3/2012,30/03/2012,8/4/2012,2253.9,0,2253.9,Closed
2011,26/02/2012,30/03/2012,8/4/2012,1843.05,0,1843.05,Closed
2011,11/2/2012,2/4/2012,8/4/2012,284.63,0,284.63,Closed
2011,27/03/2012,10/4/2012,15/04/2012,1388.49,0,1388.49,Closed
2011,22/03/2012,12/4/2012,30/04/2012,3346,0,3346,Closed
2011,18/04/2012,18/04/2012,18/07/2012,259.5,0,259.5,Closed
2011,9/12/2011,19/04/2012,8/5/2012,496.69,0,496.69,Closed
2011,25/04/2012,25/04/2012,26/07/2012,469.61,0,469.61,Closed
2011,19/04/2012,30/04/2012,2/5/2012,399,0,399,Closed
2011,23/04/2012,30/04/2012,1/5/2012,214.25,0,214.25,Closed
2011,10/4/2012,3/5/2012,13/05/2012,685.72,0,685.72,Closed
2011,7/5/2012,7/5/2012,15/06/2012,1597.18,0,1597.18,Closed
2011,7/5/2012,7/5/2012,29/09/2012,1031,0,1031,Closed
2011,28/04/2012,10/5/2012,13/05/2012,266.57,0,266.57,Closed
2011,17/04/2012,10/5/2012,14/05/2012,257.67,0,257.67,Closed
2011,15/11/2011,9/5/2012,23/05/2012,270.29,0,270.29,Closed
2011,18/05/2012,18/05/2012,20/09/2012,260,0,260,Closed
2011,15/12/2011,21/05/2012,1/6/2012,499,0,499,Closed
2011,4/4/2012,23/05/2012,4/6/2012,1301,0,1301,Closed
2011,22/04/2012,28/05/2012,4/6/2012,225.73,0,225.73,Closed
2011,9/11/2011,14/06/2012,4/7/2012,806.04,0,806.04,Closed
2011,15/05/2012,15/06/2012,23/06/2012,940,0,940,Closed
2011,4/5/2012,21/06/2012,26/06/2012,573.96,0,573.96,Closed
2011,19/03/2012,25/06/2012,1/7/2012,400.07,0,400.07,Closed
2011,12/12/2011,9/7/2012,12/7/2012,100,0,100,Closed
2011,4/7/2012,13/07/2012,30/07/2012,523.45,0,523.45,Closed
2011,19/07/2012,19/07/2012,18/12/2012,3176,0,3176,Closed
2011,27/05/2012,23/07/2012,28/07/2012,397.6,0,397.6,Closed
2011,6/7/2012,19/07/2012,2/8/2012,355.3,0,355.3,Closed
2011,13/11/2011,24/07/2012,30/07/2012,240.87,0,240.87,Closed
2011,15/12/2011,24/07/2012,30/07/2012,306.43,0,306.43,Closed
2011,19/07/2012,26/07/2012,1/8/2012,138.25,0,138.25,Closed
2011,8/7/2012,30/07/2012,3/8/2012,471.68,0,471.68,Closed
2011,29/05/2012,30/07/2012,21/08/2012,1245.58,0,1245.58,Closed
2011,26/07/2012,31/07/2012,8/6/2013,12868,0,12868,Closed
2011,8/1/2012,1/8/2012,2/10/2012,442,0,442,Closed
2011,23/05/2012,3/8/2012,30/08/2012,2931.75,0,2931.75,Closed
2011,21/04/2012,3/8/2012,1/3/2013,2076.72,0,2076.72,Closed
2011,18/05/2012,7/8/2012,13/08/2012,369.72,0,369.72,Closed
2011,20/05/2012,7/8/2012,13/08/2012,219.1,0,219.1,Closed
2011,20/06/2012,3/8/2012,13/08/2012,79.99,0,79.99,Closed
2011,25/06/2012,3/8/2012,14/08/2012,180,0,180,Closed
2011,3/8/2012,9/8/2012,15/08/2012,190,0,190,Closed
2011,6/8/2012,7/8/2012,14/11/2012,260,0,260,Closed
2011,13/05/2012,13/08/2012,27/09/2012,782.26,0,782.26,Closed
2011,6/8/2012,20/08/2012,24/08/2012,155.43,0,155.43,Closed
2011,16/07/2012,23/08/2012,14/11/2013,1761.27,0,1761.27,Closed
2011,25/08/2012,27/08/2012,25/09/2012,2385,0,2385,Closed
2011,8/8/2012,28/08/2012,3/9/2012,306.73,0,306.73,Closed
2011,31/08/2012,3/9/2012,18/11/2012,9617.1,0,9617.1,Closed
2011,10/7/2012,31/08/2012,6/9/2012,164.52,0,164.52,Closed
2011,30/08/2012,3/9/2012,2/11/2012,994.29,0,994.29,Closed
2011,31/08/2012,3/9/2012,15/11/2012,260,0,260,Closed
2011,8/8/2012,5/9/2012,27/09/2012,1024.89,0,1024.89,Closed
2011,19/07/2012,6/9/2012,,0,0,0,Closed
2011,13/02/2012,6/9/2012,29/10/2012,2121.66,0,2121.66,Closed
2011,30/04/2012,6/9/2012,5/3/2013,2541.94,0,2541.94,Closed
2011,15/07/2012,12/9/2012,5/11/2012,310.55,0,310.55,Closed
2011,10/9/2012,10/9/2012,19/12/2012,4829.18,0,4829.18,Closed
2011,11/7/2012,13/09/2012,20/10/2012,413.83,0,413.83,Closed
2011,27/08/2012,19/09/2012,27/09/2012,749.8,0,749.8,Closed
2011,11/7/2012,13/09/2012,2/10/2012,20,0,20,Closed
2011,31/08/2012,24/09/2012,28/09/2012,65.65,0,65.65,Closed
2011,8/6/2012,25/09/2012,2/10/2012,500,0,500,Closed
2011,4/8/2012,27/09/2012,,0,0,0,Closed
2011,5/8/2012,27/09/2012,3/11/2012,476.75,0,476.75,Closed
2011,29/08/2012,28/09/2012,19/10/2012,1655.89,0,1655.89,Closed
2011,15/09/2012,2/10/2012,13/11/2012,589,0,589,Closed
2011,9/9/2012,2/10/2012,30/10/2012,760.87,0,760.87,Closed
2011,1/10/2012,2/10/2012,5/12/2012,269.88,0,269.88,Closed
